granularity,period,factor,return,percentile,rank,is_best
month,2018-10,lowvol,-0.02624,0.1626,2,0
month,2018-10,momentum,-0.04448,0.1552,3,0
month,2018-11,lowvol,-0.00462,0.597,1,1
month,2018-11,reversal,-0.0576,0.2611,2,0
month,2018-11,momentum,-0.15093,0.0531,3,0
month,2018-12,momentum,0.07271,0.7535,1,1
month,2018-12,lowvol,-0.00017,0.5466,2,0
month,2018-12,reversal,-0.06966,0.1964,3,0
month,2019-01,reversal,0.1319,0.6121,1,1
month,2019-01,momentum,0.08829,0.472,2,0
month,2019-01,lowvol,0.00845,0.1871,3,0
month,2019-02,momentum,0.19726,0.6464,1,1
month,2019-02,reversal,0.20234,0.607,2,0
month,2019-02,lowvol,0.07414,0.1944,3,0
month,2019-03,lowvol,0.03075,0.4529,1,1
month,2019-03,reversal,0.02747,0.4398,2,0
month,2019-03,momentum,-0.06019,0.1327,3,0
month,2019-04,lowvol,-0.04477,0.8191,1,1
month,2019-04,reversal,-0.1564,0.3493,2,0
month,2019-04,momentum,-0.18675,0.22,3,0
month,2019-05,lowvol,0.0247,0.6757,1,1
month,2019-05,momentum,-0.1207,0.1099,2,0
month,2019-05,reversal,-0.18714,0.0277,3,0
month,2019-06,reversal,0.02659,0.6302,1,1
month,2019-06,lowvol,0.00148,0.5001,2,0
month,2019-06,momentum,-0.17305,0.0199,3,0
month,2019-07,momentum,0.00114,0.5718,1,1
month,2019-07,lowvol,-0.03349,0.5684,2,0
month,2019-07,reversal,-0.03314,0.5595,3,0
month,2019-08,reversal,0.07126,0.5904,1,1
month,2019-08,momentum,0.08616,0.5745,2,0
month,2019-08,lowvol,0.05204,0.4884,3,0
month,2019-09,lowvol,0.01626,0.744,1,1
month,2019-09,momentum,-0.10646,0.1347,2,0
month,2019-09,reversal,-0.11884,0.1343,3,0
month,2019-10,lowvol,-0.0196,0.6352,1,1
month,2019-10,momentum,-0.04647,0.4702,2,0
month,2019-10,reversal,-0.09682,0.2691,3,0
month,2019-11,reversal,0.04338,0.5881,1,1
month,2019-11,momentum,0.04818,0.574,2,0
month,2019-11,lowvol,0.0089,0.4311,3,0
month,2019-12,momentum,0.03798,0.472,1,1
month,2019-12,reversal,0.01257,0.4199,2,0
month,2019-12,lowvol,0.0116,0.3678,3,0
month,2020-01,momentum,0.01885,0.6866,1,1
month,2020-01,lowvol,-0.04558,0.5212,2,0
month,2020-01,reversal,-0.06928,0.411,3,0
month,2020-02,reversal,0.00028,0.4689,1,1
month,2020-02,lowvol,-0.02476,0.3964,2,0
month,2020-02,momentum,-0.1048,0.1822,3,0
month,2020-03,lowvol,-0.01583,0.5942,1,1
month,2020-03,reversal,-0.04678,0.4428,2,0
month,2020-03,momentum,-0.15742,0.1046,3,0
month,2020-04,lowvol,-0.00409,0.4616,1,1
month,2020-04,reversal,-0.04298,0.2871,2,0
month,2020-04,momentum,-0.06848,0.2491,3,0
month,2020-05,reversal,0.11745,0.7956,1,1
month,2020-05,momentum,0.03228,0.4816,2,0
month,2020-05,lowvol,0.00467,0.3577,3,0
month,2020-06,momentum,0.19982,0.7655,1,1
month,2020-06,reversal,0.09821,0.4911,2,0
month,2020-06,lowvol,0.09536,0.4829,3,0
month,2020-07,lowvol,0.04574,0.5673,1,1
month,2020-07,momentum,0.02454,0.475,2,0
month,2020-07,reversal,0.0108,0.4295,3,0
month,2020-08,lowvol,-0.01545,0.5974,1,1
month,2020-08,reversal,-0.03297,0.5285,2,0
month,2020-08,momentum,-0.14449,0.2125,3,0
month,2020-09,reversal,0.0482,0.7128,1,1
month,2020-09,lowvol,-0.01101,0.568,2,0
month,2020-09,momentum,-0.03509,0.3994,3,0
month,2020-10,lowvol,0.02381,0.6533,1,1
month,2020-10,reversal,0.00963,0.5912,2,0
month,2020-10,momentum,-0.0719,0.2579,3,0
month,2020-11,momentum,0.04652,0.7323,1,1
month,2020-11,lowvol,-0.00509,0.6308,2,0
month,2020-11,reversal,-0.03779,0.4627,3,0
month,2020-12,momentum,0.02191,0.6487,1,1
month,2020-12,lowvol,-0.051,0.5429,2,0
month,2020-12,reversal,-0.13599,0.2309,3,0
month,2021-01,reversal,0.01273,0.6432,1,1
month,2021-01,lowvol,0.00607,0.6334,2,0
month,2021-01,momentum,-0.16092,0.116,3,0
month,2021-02,reversal,0.15794,0.8183,1,1
month,2021-02,lowvol,0.05369,0.6071,2,0
month,2021-02,momentum,-0.08358,0.2242,3,0
month,2021-03,reversal,0.05756,0.6851,1,1
month,2021-03,lowvol,0.02858,0.6032,2,0
month,2021-03,momentum,-0.05312,0.2902,3,0
month,2021-04,momentum,0.09065,0.6265,1,1
month,2021-04,lowvol,0.02495,0.6023,2,0
month,2021-04,reversal,0.00935,0.5356,3,0
month,2021-05,reversal,0.12297,0.7662,1,1
month,2021-05,lowvol,0.00205,0.393,2,0
month,2021-05,momentum,-0.02743,0.2795,3,0
month,2021-06,momentum,0.0311,0.6297,1,1
month,2021-06,lowvol,-0.01753,0.4636,2,0
month,2021-06,reversal,-0.02116,0.4406,3,0
month,2021-07,momentum,0.0701,0.6084,1,1
month,2021-07,lowvol,-0.01872,0.4093,2,0
month,2021-07,reversal,-0.03696,0.3373,3,0
month,2021-08,lowvol,0.05551,0.6245,1,1
month,2021-08,reversal,-0.00366,0.4338,2,0
month,2021-08,momentum,-0.08672,0.2264,3,0
month,2021-09,reversal,0.01704,0.7426,1,1
month,2021-09,lowvol,-0.01282,0.6755,2,0
month,2021-09,momentum,-0.0298,0.4978,3,0
month,2021-10,momentum,0.25097,0.7976,1,1
month,2021-10,reversal,0.0015,0.4118,2,0
month,2021-10,lowvol,-0.01317,0.3579,3,0
month,2021-11,reversal,0.04355,0.5554,1,1
month,2021-11,lowvol,0.00867,0.3763,2,0
month,2021-11,momentum,0.00205,0.356,3,0
month,2021-12,lowvol,0.01693,0.619,1,1
month,2021-12,momentum,0.01912,0.544,2,0
month,2021-12,reversal,-0.06818,0.2958,3,0
month,2022-01,lowvol,0.01006,0.6804,1,1
month,2022-01,reversal,-0.02921,0.5437,2,0
month,2022-01,momentum,-0.09412,0.3092,3,0
month,2022-02,reversal,0.03911,0.7835,1,1
month,2022-02,momentum,0.0017,0.6929,2,0
month,2022-02,lowvol,-0.04763,0.5869,3,0
month,2022-03,lowvol,0.00732,0.7851,1,1
month,2022-03,reversal,-0.1051,0.4559,2,0
month,2022-03,momentum,-0.19123,0.2345,3,0
month,2022-04,reversal,0.04267,0.6978,1,1
month,2022-04,lowvol,-0.01547,0.5209,2,0
month,2022-04,momentum,-0.04318,0.3985,3,0
month,2022-05,momentum,0.03546,0.3717,1,1
month,2022-05,reversal,0.01189,0.2444,2,0
month,2022-05,lowvol,0.0113,0.2205,3,0
month,2022-06,reversal,0.05553,0.6224,1,1
month,2022-06,lowvol,0.0044,0.4352,2,0
month,2022-06,momentum,-0.07273,0.1305,3,0
month,2022-07,reversal,0.02701,0.5576,1,1
month,2022-07,momentum,0.00904,0.4683,2,0
month,2022-07,lowvol,-0.00547,0.4278,3,0
month,2022-08,lowvol,0.01404,0.7576,1,1
month,2022-08,reversal,-0.0421,0.5624,2,0
month,2022-08,momentum,-0.18716,0.0966,3,0
month,2022-09,lowvol,-0.02017,0.5767,1,1
month,2022-09,reversal,-0.03944,0.4607,2,0
month,2022-09,momentum,-0.14076,0.1355,3,0
month,2022-10,reversal,0.09772,0.6856,1,1
month,2022-10,lowvol,0.00884,0.3024,2,0
month,2022-10,momentum,-0.03663,0.1775,3,0
month,2022-11,lowvol,0.09612,0.8452,1,1
month,2022-11,reversal,0.02576,0.6527,2,0
month,2022-11,momentum,-0.07027,0.2598,3,0
month,2022-12,reversal,0.0324,0.5943,1,1
month,2022-12,lowvol,0.00233,0.4661,2,0
month,2022-12,momentum,-0.11708,0.1683,3,0
month,2023-01,rz_buy,0.07606,0.5811,1,1
month,2023-01,reversal,0.06378,0.5184,2,0
month,2023-01,lowvol,0.02779,0.314,3,0
month,2023-01,momentum,-0.04702,0.0982,4,0
month,2023-02,lowvol,0.02862,0.7322,1,1
month,2023-02,rz_buy,-0.00239,0.5874,2,0
month,2023-02,reversal,-0.00847,0.5574,3,0
month,2023-02,momentum,-0.01933,0.4569,4,0
month,2023-03,momentum,0.11892,0.7377,1,1
month,2023-03,lowvol,0.00223,0.6315,2,0
month,2023-03,rz_buy,-0.01585,0.5606,3,0
month,2023-03,reversal,-0.05448,0.3635,4,0
month,2023-04,momentum,0.05646,0.7034,1,1
month,2023-04,lowvol,0.02379,0.653,2,0
month,2023-04,rz_buy,-0.00571,0.5597,3,0
month,2023-04,reversal,-0.03776,0.4527,4,0
month,2023-05,reversal,0.09058,0.8191,1,1
month,2023-05,momentum,0.0271,0.573,2,0
month,2023-05,rz_buy,-0.01503,0.4303,3,0
month,2023-05,lowvol,-0.02612,0.3654,4,0
month,2023-06,rz_buy,0.03892,0.6176,1,1
month,2023-06,reversal,0.03275,0.5542,2,0
month,2023-06,lowvol,0.01833,0.5038,3,0
month,2023-06,momentum,-0.13285,0.0787,4,0
month,2023-07,rz_buy,0.04085,0.7919,1,1
month,2023-07,lowvol,0.03134,0.7911,2,0
month,2023-07,reversal,-0.02214,0.5681,3,0
month,2023-07,momentum,-0.11087,0.2335,4,0
month,2023-08,reversal,0.00556,0.5702,1,1
month,2023-08,rz_buy,-0.00379,0.5645,2,0
month,2023-08,lowvol,-0.01318,0.5079,3,0
month,2023-08,momentum,-0.15125,0.0785,4,0
month,2023-09,momentum,0.05666,0.7427,1,1
month,2023-09,lowvol,-0.02538,0.5409,2,0
month,2023-09,rz_buy,-0.03272,0.4892,3,0
month,2023-09,reversal,-0.04569,0.4033,4,0
month,2023-10,reversal,0.05724,0.5727,1,1
month,2023-10,rz_buy,0.03623,0.4609,2,0
month,2023-10,lowvol,0.02684,0.4167,3,0
month,2023-10,momentum,-0.01736,0.2307,4,0
month,2023-11,lowvol,-0.00086,0.6657,1,1
month,2023-11,rz_buy,-0.00438,0.6421,2,0
month,2023-11,reversal,-0.01836,0.5353,3,0
month,2023-11,momentum,-0.03144,0.4755,4,0
month,2023-12,lowvol,-0.00233,0.7526,1,1
month,2023-12,rz_buy,-0.04237,0.6025,2,0
month,2023-12,reversal,-0.06869,0.4563,3,0
month,2023-12,momentum,-0.20268,0.047,4,0
month,2024-01,lowvol,0.01862,0.8178,1,1
month,2024-01,rz_buy,-0.08378,0.611,2,0
month,2024-01,reversal,-0.11269,0.5429,3,0
month,2024-01,momentum,-0.23618,0.1903,4,0
month,2024-02,reversal,0.30028,0.8663,1,1
month,2024-02,rz_buy,0.10505,0.4557,2,0
month,2024-02,momentum,0.0265,0.2244,3,0
month,2024-02,lowvol,0.01146,0.1991,4,0
month,2024-03,reversal,0.01211,0.6401,1,1
month,2024-03,lowvol,0.00901,0.6127,2,0
month,2024-03,rz_buy,-0.00853,0.5813,3,0
month,2024-03,momentum,-0.12596,0.2171,4,0
month,2024-04,lowvol,0.03906,0.5774,1,1
month,2024-04,momentum,0.05198,0.5719,2,0
month,2024-04,reversal,0.05425,0.5677,3,0
month,2024-04,rz_buy,0.02646,0.5088,4,0
month,2024-05,lowvol,-0.00682,0.8141,1,1
month,2024-05,rz_buy,-0.1137,0.3388,2,0
month,2024-05,reversal,-0.13987,0.2862,3,0
month,2024-05,momentum,-0.16838,0.1432,4,0
month,2024-06,reversal,0.05415,0.8386,1,1
month,2024-06,lowvol,0.00533,0.7947,2,0
month,2024-06,rz_buy,-0.03823,0.5901,3,0
month,2024-06,momentum,-0.14434,0.1695,4,0
month,2024-07,rz_buy,0.02512,0.7033,1,1
month,2024-07,lowvol,0.0234,0.6785,2,0
month,2024-07,reversal,0.04244,0.6425,3,0
month,2024-07,momentum,-0.06503,0.3301,4,0
month,2024-08,rz_buy,0.06076,0.7246,1,1
month,2024-08,reversal,0.02973,0.552,2,0
month,2024-08,lowvol,0.02342,0.5459,3,0
month,2024-08,momentum,-0.04987,0.282,4,0
month,2024-09,reversal,0.3316,0.7678,1,1
month,2024-09,rz_buy,0.25971,0.6104,2,0
month,2024-09,momentum,0.33981,0.5525,3,0
month,2024-09,lowvol,0.11938,0.214,4,0
month,2024-10,reversal,0.14989,0.716,1,1
month,2024-10,rz_buy,0.13851,0.6782,2,0
month,2024-10,lowvol,0.07064,0.5519,3,0
month,2024-10,momentum,0.05416,0.4413,4,0
month,2024-11,lowvol,0.034,0.592,1,1
month,2024-11,rz_buy,0.01354,0.4875,2,0
month,2024-11,reversal,-0.01711,0.3486,3,0
month,2024-11,momentum,-0.13307,0.0984,4,0
month,2024-12,lowvol,-0.02311,0.7329,1,1
month,2024-12,rz_buy,-0.07556,0.5455,2,0
month,2024-12,reversal,-0.11152,0.3843,3,0
month,2024-12,momentum,-0.14423,0.3386,4,0
month,2025-01,reversal,0.14477,0.7316,1,1
month,2025-01,momentum,0.07176,0.4856,2,0
month,2025-01,rz_buy,0.05659,0.4434,3,0
month,2025-01,lowvol,0.00678,0.2198,4,0
month,2025-02,rz_buy,0.03453,0.5319,1,1
month,2025-02,reversal,0.02541,0.4861,2,0
month,2025-02,lowvol,0.01175,0.423,3,0
month,2025-02,momentum,-0.06693,0.2159,4,0
month,2025-03,lowvol,-0.00258,0.7695,1,1
month,2025-03,rz_buy,-0.04706,0.614,2,0
month,2025-03,reversal,-0.12074,0.3465,3,0
month,2025-03,momentum,-0.18692,0.1288,4,0
month,2025-04,reversal,0.11095,0.689,1,1
month,2025-04,momentum,0.05542,0.572,2,0
month,2025-04,rz_buy,0.05357,0.5011,3,0
month,2025-04,lowvol,0.0128,0.329,4,0
month,2025-05,reversal,0.05324,0.6272,1,1
month,2025-05,lowvol,0.01039,0.4782,2,0
month,2025-05,rz_buy,-0.00839,0.3567,3,0
month,2025-05,momentum,-0.03384,0.319,4,0
month,2025-06,rz_buy,0.05866,0.5592,1,1
month,2025-06,lowvol,0.03391,0.4151,2,0
month,2025-06,reversal,0.02167,0.3375,3,0
month,2025-06,momentum,-0.01676,0.1902,4,0
month,2025-07,momentum,0.18886,0.6664,1,1
month,2025-07,rz_buy,0.11896,0.5849,2,0
month,2025-07,reversal,0.05517,0.5023,3,0
month,2025-07,lowvol,0.01759,0.3254,4,0
month,2025-08,rz_buy,0.0554,0.6937,1,1
month,2025-08,reversal,0.00766,0.538,2,0
month,2025-08,lowvol,-0.00407,0.5036,3,0
month,2025-08,momentum,-0.00374,0.4752,4,0
month,2025-09,reversal,0.02745,0.6224,1,1
month,2025-09,momentum,0.02545,0.6078,2,0
month,2025-09,lowvol,0.0151,0.5984,3,0
month,2025-09,rz_buy,0.01493,0.5865,4,0
month,2025-10,momentum,0.08936,0.7043,1,1
month,2025-10,rz_buy,0.04436,0.6881,2,0
month,2025-10,reversal,0.0095,0.5339,3,0
month,2025-10,lowvol,0.00595,0.5296,4,0
month,2025-11,momentum,0.01982,0.6179,1,1
month,2025-11,rz_buy,-0.01272,0.5688,2,0
month,2025-11,lowvol,-0.02527,0.5151,3,0
month,2025-11,reversal,-0.0234,0.5122,4,0
month,2025-12,momentum,0.19322,0.7689,1,1
month,2025-12,reversal,0.0826,0.5921,2,0
month,2025-12,rz_buy,0.04075,0.4418,3,0
month,2025-12,lowvol,0.01074,0.2946,4,0
month,2026-01,lowvol,0.02168,0.6162,1,1
month,2026-01,rz_buy,0.01932,0.5839,2,0
month,2026-01,reversal,-0.00076,0.5136,3,0
month,2026-01,momentum,-0.02847,0.4013,4,0
month,2026-02,lowvol,0.01197,0.7368,1,1
month,2026-02,rz_buy,-0.03082,0.5932,2,0
month,2026-02,reversal,-0.0656,0.4436,3,0
month,2026-02,momentum,-0.09373,0.3244,4,0
month,2026-03,reversal,0.03455,0.7157,1,1
month,2026-03,rz_buy,0.00872,0.641,2,0
month,2026-03,lowvol,-0.01246,0.5555,3,0
month,2026-03,momentum,-0.00299,0.5372,4,0
month,2026-04,momentum,0.19652,0.8337,1,1
month,2026-04,reversal,0.04183,0.556,2,0
month,2026-04,lowvol,-0.00833,0.447,3,0
month,2026-04,rz_buy,-0.01009,0.4372,4,0
month,2026-05,momentum,0.09623,0.8527,1,1
month,2026-05,lowvol,-0.03187,0.7326,2,0
month,2026-05,rz_buy,-0.08947,0.5673,3,0
month,2026-05,reversal,-0.10036,0.5023,4,0
month,2026-06,lowvol,0.00333,0.7377,1,1
month,2026-06,rz_buy,-0.03579,0.6243,2,0
month,2026-06,reversal,-0.05632,0.5662,3,0
month,2026-06,momentum,-0.16608,0.3609,4,0
quarter,2015-Q1,momentum,0.18755,0.5811,1,1
quarter,2015-Q1,reversal,0.16553,0.5663,2,0
quarter,2015-Q1,lowvol,0.15316,0.5556,3,0
quarter,2015-Q2,reversal,0.05791,0.6355,1,1
quarter,2015-Q2,lowvol,-0.0058,0.5198,2,0
quarter,2015-Q2,momentum,0.018,0.5165,3,0
quarter,2015-Q3,reversal,0.07734,0.6238,1,1
quarter,2015-Q3,lowvol,0.0279,0.5377,2,0
quarter,2015-Q3,momentum,-0.04401,0.3259,3,0
quarter,2015-Q4,reversal,0.02335,0.6241,1,1
quarter,2015-Q4,lowvol,-0.01214,0.5393,2,0
quarter,2015-Q4,momentum,-0.04284,0.4202,3,0
quarter,2016-Q1,reversal,0.05136,0.6275,1,1
quarter,2016-Q1,lowvol,-7e-05,0.4413,2,0
quarter,2016-Q1,momentum,-0.03576,0.2899,3,0
quarter,2016-Q2,momentum,0.08581,0.6241,1,1
quarter,2016-Q2,lowvol,0.00884,0.4805,2,0
quarter,2016-Q2,reversal,-0.00452,0.4092,3,0
quarter,2016-Q3,lowvol,0.01813,0.5832,1,1
quarter,2016-Q3,reversal,0.0073,0.5089,2,0
quarter,2016-Q3,momentum,-0.02739,0.4012,3,0
quarter,2016-Q4,lowvol,0.00302,0.6231,1,1
quarter,2016-Q4,reversal,-0.03311,0.4221,2,0
quarter,2016-Q4,momentum,-0.0729,0.3293,3,0
quarter,2017-Q1,lowvol,0.00914,0.5728,1,1
quarter,2017-Q1,momentum,-0.01255,0.5258,2,0
quarter,2017-Q1,reversal,-0.02888,0.4291,3,0
quarter,2017-Q2,lowvol,0.00239,0.6289,1,1
quarter,2017-Q2,reversal,-0.05047,0.4363,2,0
quarter,2017-Q2,momentum,-0.10176,0.2397,3,0
quarter,2017-Q3,lowvol,0.0126,0.5144,1,1
quarter,2017-Q3,reversal,0.01197,0.5098,2,0
quarter,2017-Q3,momentum,0.01066,0.46,3,0
quarter,2017-Q4,lowvol,-0.02149,0.5604,1,1
quarter,2017-Q4,reversal,-0.02677,0.5324,2,0
quarter,2017-Q4,momentum,-0.03206,0.5006,3,0
quarter,2018-Q1,reversal,-0.04796,0.4114,1,1
quarter,2018-Q1,lowvol,-0.04728,0.4066,2,0
quarter,2018-Q1,momentum,-0.06281,0.3441,3,0
quarter,2018-Q2,lowvol,-0.07031,0.4068,1,1
quarter,2018-Q2,momentum,-0.09622,0.3099,2,0
quarter,2018-Q2,reversal,-0.10919,0.2805,3,0
quarter,2018-Q3,lowvol,-0.04797,0.5357,1,1
quarter,2018-Q3,reversal,-0.10424,0.3341,2,0
quarter,2018-Q3,momentum,-0.14624,0.2144,3,0
quarter,2018-Q4,lowvol,-0.00962,0.4499,1,1
quarter,2018-Q4,reversal,-0.00169,0.3827,2,0
quarter,2018-Q4,momentum,-0.04445,0.3172,3,0
quarter,2019-Q1,reversal,0.11231,0.5484,1,1
quarter,2019-Q1,momentum,0.06271,0.3942,2,0
quarter,2019-Q1,lowvol,0.03351,0.2852,3,0
quarter,2019-Q2,lowvol,-0.00697,0.6703,1,1
quarter,2019-Q2,reversal,-0.1087,0.331,2,0
quarter,2019-Q2,momentum,-0.1604,0.1199,3,0
quarter,2019-Q3,lowvol,0.01077,0.5953,1,1
quarter,2019-Q3,reversal,-0.02417,0.4392,2,0
quarter,2019-Q3,momentum,-0.00319,0.4382,3,0
quarter,2019-Q4,momentum,0.01657,0.5066,1,1
quarter,2019-Q4,lowvol,0.00146,0.4685,2,0
quarter,2019-Q4,reversal,-0.0091,0.4333,3,0
quarter,2020-Q1,lowvol,-0.02712,0.5058,1,1
quarter,2020-Q1,reversal,-0.03676,0.443,2,0
quarter,2020-Q1,momentum,-0.09065,0.2919,3,0
quarter,2020-Q2,reversal,0.05383,0.5114,1,1
quarter,2020-Q2,momentum,0.05321,0.4951,2,0
quarter,2020-Q2,lowvol,0.03229,0.4371,3,0
quarter,2020-Q3,lowvol,0.00736,0.5771,1,1
quarter,2020-Q3,reversal,0.00934,0.5554,2,0
quarter,2020-Q3,momentum,-0.04912,0.3663,3,0
quarter,2020-Q4,lowvol,-0.01498,0.6031,1,1
quarter,2020-Q4,momentum,0.0055,0.5737,2,0
quarter,2020-Q4,reversal,-0.06279,0.4081,3,0
quarter,2021-Q1,reversal,0.06806,0.7051,1,1
quarter,2021-Q1,lowvol,0.02731,0.6146,2,0
quarter,2021-Q1,momentum,-0.09817,0.2131,3,0
quarter,2021-Q2,reversal,0.03276,0.5715,1,1
quarter,2021-Q2,momentum,0.03438,0.5235,2,0
quarter,2021-Q2,lowvol,0.00321,0.491,3,0
quarter,2021-Q3,lowvol,0.00864,0.5665,1,1
quarter,2021-Q3,reversal,-0.00864,0.4971,2,0
quarter,2021-Q3,momentum,-0.01503,0.4425,3,0
quarter,2021-Q4,momentum,0.07378,0.5427,1,1
quarter,2021-Q4,lowvol,0.00605,0.463,2,0
quarter,2021-Q4,reversal,-0.00961,0.4199,3,0
quarter,2022-Q1,lowvol,-0.00694,0.6961,1,1
quarter,2022-Q1,reversal,-0.04046,0.575,2,0
quarter,2022-Q1,momentum,-0.1062,0.3854,3,0
quarter,2022-Q2,reversal,0.03734,0.5249,1,1
quarter,2022-Q2,lowvol,0.00022,0.3936,2,0
quarter,2022-Q2,momentum,-0.02837,0.2945,3,0
quarter,2022-Q3,lowvol,-0.00331,0.5926,1,1
quarter,2022-Q3,reversal,-0.01892,0.528,2,0
quarter,2022-Q3,momentum,-0.10878,0.2293,3,0
quarter,2022-Q4,reversal,0.04738,0.64,1,1
quarter,2022-Q4,lowvol,0.03845,0.5615,2,0
quarter,2022-Q4,momentum,-0.07846,0.2043,3,0
quarter,2023-Q1,lowvol,0.01811,0.5796,1,1
quarter,2023-Q1,rz_buy,0.01364,0.5753,2,0
quarter,2023-Q1,reversal,-0.00681,0.4712,3,0
quarter,2023-Q1,momentum,0.02706,0.4691,4,0
quarter,2023-Q2,reversal,0.02964,0.6113,1,1
quarter,2023-Q2,rz_buy,0.00626,0.5354,2,0
quarter,2023-Q2,lowvol,0.00502,0.5049,3,0
quarter,2023-Q2,momentum,-0.01766,0.4474,4,0
quarter,2023-Q3,rz_buy,0.00182,0.6156,1,1
quarter,2023-Q3,lowvol,-0.00238,0.6111,2,0
quarter,2023-Q3,reversal,-0.01954,0.5174,3,0
quarter,2023-Q3,momentum,-0.07303,0.3369,4,0
quarter,2023-Q4,lowvol,0.00647,0.6255,1,1
quarter,2023-Q4,rz_buy,-0.00617,0.5769,2,0
quarter,2023-Q4,reversal,-0.01455,0.5182,3,0
quarter,2023-Q4,momentum,-0.08739,0.2562,4,0
quarter,2024-Q1,reversal,0.0393,0.6618,1,1
quarter,2024-Q1,lowvol,0.01329,0.5835,2,0
quarter,2024-Q1,rz_buy,-0.0077,0.5601,3,0
quarter,2024-Q1,momentum,-0.12834,0.2088,4,0
quarter,2024-Q2,lowvol,0.01265,0.7276,1,1
quarter,2024-Q2,reversal,-0.01159,0.5595,2,0
quarter,2024-Q2,rz_buy,-0.04189,0.4774,3,0
quarter,2024-Q2,momentum,-0.08594,0.297,4,0
quarter,2024-Q3,rz_buy,0.10701,0.683,1,1
quarter,2024-Q3,reversal,0.12391,0.6486,2,0
quarter,2024-Q3,lowvol,0.0519,0.495,3,0
quarter,2024-Q3,momentum,0.06037,0.3796,4,0
quarter,2024-Q4,lowvol,0.02421,0.631,1,1
quarter,2024-Q4,rz_buy,0.01828,0.5647,2,0
quarter,2024-Q4,reversal,-0.00188,0.4699,3,0
quarter,2024-Q4,momentum,-0.08185,0.2862,4,0
quarter,2025-Q1,rz_buy,0.01144,0.5342,1,1
quarter,2025-Q1,reversal,0.00926,0.5122,2,0
quarter,2025-Q1,lowvol,0.0049,0.4865,3,0
quarter,2025-Q1,momentum,-0.06734,0.2689,4,0
quarter,2025-Q2,reversal,0.06292,0.5523,1,1
quarter,2025-Q2,rz_buy,0.03564,0.4748,2,0
quarter,2025-Q2,lowvol,0.01907,0.4049,3,0
quarter,2025-Q2,momentum,0.0031,0.3646,4,0
quarter,2025-Q3,rz_buy,0.06406,0.62,1,1
quarter,2025-Q3,momentum,0.07311,0.586,2,0
quarter,2025-Q3,reversal,0.03081,0.5537,3,0
quarter,2025-Q3,lowvol,0.00987,0.4731,4,0
quarter,2025-Q4,momentum,0.10599,0.7003,1,1
quarter,2025-Q4,rz_buy,0.02395,0.5539,2,0
quarter,2025-Q4,reversal,0.02656,0.549,3,0
quarter,2025-Q4,lowvol,-0.00262,0.4347,4,0
quarter,2026-Q1,lowvol,0.00584,0.6225,1,1
quarter,2026-Q1,rz_buy,0.00262,0.6087,2,0
quarter,2026-Q1,reversal,-0.0031,0.5755,3,0
quarter,2026-Q1,momentum,-0.03477,0.4355,4,0
quarter,2026-Q2,momentum,0.04301,0.6792,1,1
quarter,2026-Q2,lowvol,-0.01156,0.6327,2,0
quarter,2026-Q2,reversal,-0.03482,0.5431,3,0
quarter,2026-Q2,rz_buy,-0.04302,0.5403,4,0
half,2015-H1,reversal,0.10946,0.6023,1,1
half,2015-H1,momentum,0.09921,0.5474,2,0
half,2015-H1,lowvol,0.07034,0.537,3,0
half,2015-H2,reversal,0.05099,0.6239,1,1
half,2015-H2,lowvol,0.00836,0.5385,2,0
half,2015-H2,momentum,-0.04344,0.3719,3,0
half,2016-H1,reversal,0.02296,0.5165,1,1
half,2016-H1,lowvol,0.00446,0.4612,2,0
half,2016-H1,momentum,0.02604,0.4598,3,0
half,2016-H2,lowvol,0.01082,0.6025,1,1
half,2016-H2,reversal,-0.01225,0.4669,2,0
half,2016-H2,momentum,-0.04941,0.3664,3,0
half,2017-H1,lowvol,0.00574,0.6011,1,1
half,2017-H1,reversal,-0.03977,0.4327,2,0
half,2017-H1,momentum,-0.05753,0.3815,3,0
half,2017-H2,lowvol,-0.00377,0.5365,1,1
half,2017-H2,reversal,-0.00663,0.5207,2,0
half,2017-H2,momentum,-0.00984,0.4795,3,0
half,2018-H1,lowvol,-0.05889,0.4067,1,1
half,2018-H1,reversal,-0.07883,0.3454,2,0
half,2018-H1,momentum,-0.07965,0.3269,3,0
half,2018-H2,lowvol,-0.02942,0.4942,1,1
half,2018-H2,reversal,-0.05462,0.3576,2,0
half,2018-H2,momentum,-0.09699,0.2641,3,0
half,2019-H1,lowvol,0.01293,0.481,1,1
half,2019-H1,reversal,-7e-05,0.4379,2,0
half,2019-H1,momentum,-0.05073,0.2548,3,0
half,2019-H2,lowvol,0.00626,0.5339,1,1
half,2019-H2,momentum,0.00637,0.4713,2,0
half,2019-H2,reversal,-0.01688,0.4363,3,0
half,2020-H1,reversal,0.00892,0.4775,1,1
half,2020-H1,lowvol,0.00284,0.4712,2,0
half,2020-H1,momentum,-0.01811,0.3944,3,0
half,2020-H2,lowvol,-0.00328,0.5895,1,1
half,2020-H2,reversal,-0.02501,0.4853,2,0
half,2020-H2,momentum,-0.02311,0.4651,3,0
half,2021-H1,reversal,0.05011,0.6372,1,1
half,2021-H1,lowvol,0.01506,0.5518,2,0
half,2021-H1,momentum,-0.03077,0.3709,3,0
half,2021-H2,lowvol,0.00738,0.516,1,1
half,2021-H2,momentum,0.02831,0.4914,2,0
half,2021-H2,reversal,-0.00911,0.4594,3,0
